post_id,permalink,post_message,type,date_posted,lifetime_unique_video_views,lifetime_unique_30s_views,lifetime_unique_watches_at_95p,lifetime_unique_60s_video_views
102088165248724_118673280256879,https://www.facebook.com/sugboanongsimbahan/posts/118673280256879,"PALANDONG | The Daily Gospel Reflection   Gospel from Luke 24:34-48 Thursday, Easter Octave April 8, 2021  By Rev. Fr. Andrei Ventanilla  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/7/21 3:00 PM,220,43,16,30
102088165248724_114855610638646,https://www.facebook.com/sugboanongsimbahan/posts/114855610638646,"PALANDONG | The Daily Gospel Reflection   ""Fight challenges with God""  Gospel from John 7:40-53  Saturday, 4th Week of Lent  March 20, 2021  By Rev. Fr. Dave Christopher Cantillas  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/19/21 3:00 PM,248,57,22,36
102088165248724_118045196986354,https://www.facebook.com/sugboanongsimbahan/posts/118045196986354,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  DAY 6 - Holy Trinity, One God, Have Mercy on Us Sharer: Atty. B. Makilito Mahinay Board Member, Commission of the Laity  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/3/21 7:30 PM,254,37,11,28
102088165248724_115794343878106,https://www.facebook.com/sugboanongsimbahan/posts/115794343878106,"PALANDONG | The Daily Gospel Reflection   ""Commit yourselves to Lord. Remain in Him."" Gospel from John 10:31-42 Friday, 5th Week of Lent March 26, 2021  By Rev. Fr. Jestoni Del Castillo  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/25/21 3:00 PM,176,27,12,23
102088165248724_117152100408997,https://www.facebook.com/sugboanongsimbahan/posts/117152100408997,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Together with Msgr. Joseph Tan, let us altogether reflect on the life of St. Joseph in our lives.   GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,3/30/21 2:00 AM,1173,232,47,151
102088165248724_111122361011971,https://www.facebook.com/sugboanongsimbahan/posts/111122361011971,"PALANDONG | The Daily Gospel Reflection   ""Nagsalig o Misalig?"" Gospel from Luke 16: 19-31 Thursday, 2nd Week of Lent March 04, 2021  By Rev. Fr. Zenon Guanzon  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/3/21 2:00 PM,203,44,17,32
102088165248724_117913813666159,https://www.facebook.com/sugboanongsimbahan/posts/117913813666159,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 5 - God, the Holy Spirit, Have Mercy on Us Sharer: Bro. Victor G. Abarquez Couples for Christ Board Member, Commission on the Laity  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/3/21 1:30 AM,283,49,11,29
102088165248724_117345677056306,https://www.facebook.com/sugboanongsimbahan/posts/117345677056306,"PALANDONG | The Daily Gospel Reflection   ""Diha sa kamatayo:n gipadayag ni Kristo ang iyang gugma dinhi kanato""- Gospel from John 18:1-19-42 Good Friday April 2, 2021  By Rev. Fr. Abel Y. Bancog  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/1/21 3:00 PM,131,30,14,21
102088165248724_117509473706593,https://www.facebook.com/sugboanongsimbahan/posts/117509473706593,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 3 - God, the Father of Heaven, Have Mercy on Us. Sharer: Bro. Nonito A. Limchua Head Servant, Oasis of Love.  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/1/21 2:00 AM,265,66,12,49
102088165248724_115793907211483,https://www.facebook.com/sugboanongsimbahan/posts/115793907211483,"PALANDONG | The Daily Gospel Reflection   ""Like Mama Mary, let us give our YES to God!"" Gospel from Luke 1:26-38 Thursday, 5th Week of Lent March 25, 2021  By Rev. Fr. Jestoni Del Castillo  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/24/21 3:00 PM,214,40,15,22
102088165248724_119286903528850,https://www.facebook.com/sugboanongsimbahan/posts/119286903528850,"PALANDONG | The Daily Gospel Reflection   ""Born again or Born from Above"" Gospel from John 3:7-15 Tuesday, 2nd Week of Easter April 13, 2021  By Rev. Fr. Sherwyll Mingo  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/12/21 3:00 PM,331,90,28,46
102088165248724_119531406837733,https://www.facebook.com/sugboanongsimbahan/posts/119531406837733,Here's some snippets during the Day One Triduum in the Celebration of 500 Years of Christianity in the Philippines.  #SugboanongSimbahan????  #RCACNowOnline????  #500YoCCebu????  #GiftedToGiveCebu?? #JubileeCelebrations,Video,4/11/21 5:00 PM,4837,947,260,668
102088165248724_116906727100201,https://www.facebook.com/sugboanongsimbahan/posts/116906727100201,"PALANDONG | The Daily Gospel Reflection   ""Pagka-amgo sa sala"" Gospel from John 13:21-33,36-38 Holy Tuesday March 30, 2021  By Rev. Fr. Jason Facunla  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/29/21 3:00 PM,149,31,13,25
102088165248724_118320593625481,https://www.facebook.com/sugboanongsimbahan/posts/118320593625481,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 7 - Holy Mary, Pray for Us Sharer: Bro. Jimmy S. Dagoya Oasis of Love Board member, Commission in the Laity  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/5/21 1:30 AM,213,32,3,15
102088165248724_122419796548894,https://www.facebook.com/sugboanongsimbahan/posts/122419796548894,"PALANDONG | The Daily Gospel Reflection   ""With Jesus, we can be at peace"" Gospel from John 6:16-21 Saturday, 2nd Week of Easter April 17, 2021  By Rev. Fr. Junray Rayna  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/16/21 3:00 PM,306,66,27,44
102088165248724_124177309706476,https://www.facebook.com/sugboanongsimbahan/posts/124177309706476,"PALANDONG | The Daily Gospel Reflection   ""Eternal Food"" Gospel from John 6:22-29 Monday, 3rd Week of Easter April 19, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/19/21 7:45 PM,445,78,20,52
102088165248724_111103047680569,https://www.facebook.com/sugboanongsimbahan/posts/111103047680569,"PALANDONG | The Daily Gospel Reflection   ""Buhat ang Pabuhaton."" Gospel from Matthew 23: 1-12 Tuesday, 2nd Week of Lent March 02, 2021  By Rev. Fr. Zenon Guanzon  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/1/21 2:00 PM,262,69,29,42
102088165248724_125403066250567,https://www.facebook.com/sugboanongsimbahan/posts/125403066250567,"PALANDONG | The Daily Gospel Reflection   ""Katumanan sa Panaad"" Gospel from John 6:44-51 Thursday, 3rd Week of Easter April 22, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/21/21 10:00 PM,1335,331,138,229
102088165248724_115003173957223,https://www.facebook.com/sugboanongsimbahan/posts/115003173957223,"PALANDONG | The Daily Gospel Reflection   ""Never be a Judge"" Gospel from John 8: 1-11 Monday, 5th Week of Lent March 22, 2021  By Rev. Fr. Dave Christopher Cantillas  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/21/21 3:00 PM,237,55,19,36
102088165248724_118474126943461,https://www.facebook.com/sugboanongsimbahan/posts/118474126943461,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 8 – Saint Joseph, Pray for Us Sharer: Bro. Teophylus C.Gacasan CCTN General Manager  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/6/21 1:30 AM,310,42,6,18
102088165248724_121369473320593,https://www.facebook.com/sugboanongsimbahan/posts/121369473320593,"PALANDONG | The Daily Gospel Reflection   ""To testify to the truth with Joy"" Gospel from John 3:31-36 Thursday, 2nd Week of Easter April 15, 2021  By Rev. Fr. Junray Rayna  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/14/21 4:06 PM,493,93,30,57
102088165248724_125715616219312,https://www.facebook.com/sugboanongsimbahan/posts/125715616219312,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Together with Bro. Enrico T. Buscas from San Narciso Parish, Consolacion, Cebu and Board Member, Commission on the Laity, let us altogether reflect on the life of St. Joseph in our lives. GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 10:40 AM,14,9,6,8
102088165248724_119289216861952,https://www.facebook.com/sugboanongsimbahan/posts/119289216861952,"PALANDONG | The Daily Gospel Reflection   ""Pagsilot o Pagluwas?"" Gospel from John 3:7-15 Tuesday, 2nd Week of Easter April 13, 2021  By Rev. Fr. Sherwyll Mingo  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/13/21 3:00 PM,599,107,47,77
102088165248724_125717106219163,https://www.facebook.com/sugboanongsimbahan/posts/125717106219163,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Nicolas O. Gabunada  Shepherd, Love of God Community, Yati, Liloan, Cebu GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 10:43 AM,18,14,7,13
102088165248724_125716209552586,https://www.facebook.com/sugboanongsimbahan/posts/125716209552586,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Sharer: Bro. Richard O. Paghasian Getsemane Parish Casuntingan, Mandaue City GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 10:41 AM,11,4,3,3
102088165248724_118474320276775,https://www.facebook.com/sugboanongsimbahan/posts/118474320276775,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 9 – Noble Offspring of David, Pray for Us Sharer: Bro. Maruel L. Losorata BEC Formator,  Cebu Metropolitan Cathedral, Cebu City  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/7/21 1:30 AM,363,59,16,33
102088165248724_124634482994092,https://www.facebook.com/sugboanongsimbahan/posts/124634482994092,"PALANDONG | The Daily Gospel Reflection   ""Ang Pan sa Kinabuhi"" Gospel from John 6:30-35 Tuesday, 3rd Week of Easter April 20, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/20/21 12:23 PM,759,116,43,81
102088165248724_118976370226570,https://www.facebook.com/sugboanongsimbahan/posts/118976370226570,"PALANDONG | The Daily Gospel Reflection   Gospel from John 21:1-14 Friday, Easter Octave April 9, 2021  By Rev. Fr. Andrei Ventanilla  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/8/21 4:30 PM,263,48,10,34
102088165248724_125724572885083,https://www.facebook.com/sugboanongsimbahan/posts/125724572885083,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Sharer: Bro. Adam B. Amper President, Catholic Faith Defender - Cebu GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:01 AM,8,1,0,1
102088165248724_125717569552450,https://www.facebook.com/sugboanongsimbahan/posts/125717569552450,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Alan I. Larot Int'l Mission Coordinator, BCBP Board Member, Commission on the Laity GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 10:44 AM,8,2,0,0
102088165248724_125733676217506,https://www.facebook.com/sugboanongsimbahan/posts/125733676217506,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Juris P. Fernandez Order of Franciscan Secular GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:20 AM,20,8,3,5
102088165248724_125726542884886,https://www.facebook.com/sugboanongsimbahan/posts/125726542884886,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Anthony ""Jojo"" Garcia Founder, Benedict+us GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:05 AM,13,4,2,4
102088165248724_118474623610078,https://www.facebook.com/sugboanongsimbahan/posts/118474623610078,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Day 10 – Light of Patriarchs, Pray for Us Sharer: Bro. Reynald F. Andales Int'l. Trustee, World Apostolate of Fatima Board Member, Commission on the Laity  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,4/8/21 1:30 AM,281,40,10,24
102088165248724_125707409553466,https://www.facebook.com/sugboanongsimbahan/posts/125707409553466,"PALANDONG | The Daily Gospel Reflection   ""Ang Saad"" Gospel from John 6:52-59 Friday, 3rd Week of Easter April 23, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/22/21 3:00 PM,378,92,37,64
102088165248724_125733079550899,https://www.facebook.com/sugboanongsimbahan/posts/125733079550899,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.   Bro. Dave B. Deriada  PPC Pres., Cebu Metropolitan Cathedral  Board Member, Commission on the Laity GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:19 AM,18,2,0,1
102088165248724_126259656164908,https://www.facebook.com/sugboanongsimbahan/posts/126259656164908,"PALANDONG | The Daily Gospel Reflection   ""Pagkamaunongon"" Gospel from John 6:60-69 Saturday, 3rd Week of Easter April 24, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/23/21 3:00 PM,374,83,32,56
102088165248724_125734049550802,https://www.facebook.com/sugboanongsimbahan/posts/125734049550802,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Kim F. Obeso Order of the Most Holy Trinity and of Captives Vice-Pres, Lay Tertiary Council of Cebu GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:21 AM,39,10,3,7
102088165248724_125716612885879,https://www.facebook.com/sugboanongsimbahan/posts/125716612885879,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Danilo A. Lagahid San Vicente Ferrer Parish Sambag, Cebu City GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 10:42 AM,17,9,5,6
102088165248724_112536870870520,https://www.facebook.com/sugboanongsimbahan/posts/112536870870520,"PALANDONG | The Daily Gospel Reflection   ""Ang labing hinungdanong sugo"" Gospel from Mark 12:28-34 Friday, 3rd Week of Lent March 12, 2021  By Rev. Fr. Leo Lou Arche  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzg...?  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsi... ? Twitter: https://twitter.com/sugbosimbahan ? Instagram: https://www.instagram.com/sugboanongs... ?  #SugboanongSimbahan???  #RCACNowOnline???  #500YoCCebu???  #GiftedToGiveCebu",Video,3/11/21 2:00 PM,188,35,13,19
102088165248724_125725882884952,https://www.facebook.com/sugboanongsimbahan/posts/125725882884952,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.   Bro. Fred C . Tundag  Servant Leader, ARMADE  Vice-Pres, Cebu Archdiocesan Marian Council GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:03 AM,16,6,3,5
102088165248724_127619066028967,https://www.facebook.com/sugboanongsimbahan/posts/127619066028967,"PALANDONG | The Daily Gospel Reflection   ""Kang kinsa mang tingog nga angay paminawon?"" Gospel from John 10:1-10 Monday, 4th Week of Easter April 26, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/25/21 8:00 PM,763,149,34,78
102088165248724_125735202884020,https://www.facebook.com/sugboanongsimbahan/posts/125735202884020,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Tirso J. Suan Jesus Firm in the Faith Community GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:23 AM,44,11,5,10
